file;rule;profile_type;runtime;num_projects;num_projects_cat;num_voters;num_voters_cat;avg_vote_length;avg_vote_length_cat
poland_wroclaw_2017_rejon-nr-10-250.pb;mes_cost_res;ApprovalMultiProfile;0.0009996891021728516;15;20;15;0;1.0;1
poland_wroclaw_2017_rejon-nr-10-750.pb;maxwelfare_cost_res;ApprovalProfile;0.1715099811553955;11;10;5463;5000;1.0;1
poland_wroclaw_2017_rejon-nr-10-750.pb;maxwelfare_cost_res;ApprovalMultiProfile;0.004000186920166016;11;10;11;0;1.0;1
poland_wroclaw_2017_rejon-nr-10-750.pb;seqphragmen_res;ApprovalProfile;0.037003278732299805;11;10;5463;5000;1.0;1
poland_wroclaw_2017_rejon-nr-10-750.pb;seqphragmen_res;ApprovalMultiProfile;0.0;11;10;11;0;1.0;1
poland_wroclaw_2017_rejon-nr-11-250.pb;greed_cost_res;ApprovalProfile;0.02500319480895996;6;10;1671;2000;1.0;1
poland_wroclaw_2017_rejon-nr-11-250.pb;greed_cost_res;ApprovalMultiProfile;0.0;6;10;6;0;1.0;1
poland_wroclaw_2017_rejon-nr-1-750.pb;maxwelfare_cost_res;ApprovalProfile;0.9668529033660889;31;30;13929;14000;1.0;1
poland_wroclaw_2017_rejon-nr-1-750.pb;maxwelfare_cost_res;ApprovalMultiProfile;0.006999969482421875;31;30;31;0;1.0;1
poland_wroclaw_2017_rejon-nr-11-250.pb;seqphragmen_res;ApprovalProfile;0.010999202728271484;6;10;1671;2000;1.0;1
poland_wroclaw_2017_rejon-nr-11-250.pb;seqphragmen_res;ApprovalMultiProfile;0.0;6;10;6;0;1.0;1
poland_wroclaw_2017_rejon-nr-11-250.pb;maxwelfare_cost_res;ApprovalProfile;0.024000167846679688;6;10;1671;2000;1.0;1
poland_wroclaw_2017_rejon-nr-11-250.pb;maxwelfare_cost_res;ApprovalMultiProfile;0.003000020980834961;6;10;6;0;1.0;1
poland_wroclaw_2017_rejon-nr-11-750.pb;greed_cost_res;ApprovalProfile;0.0060002803802490234;3;0;1014;1000;1.0;1
poland_wroclaw_2017_rejon-nr-11-750.pb;greed_cost_res;ApprovalMultiProfile;0.0009999275207519531;3;0;3;0;1.0;1
poland_wroclaw_2017_rejon-nr-11-750.pb;maxwelfare_cost_res;ApprovalProfile;0.010000467300415039;3;0;1014;1000;1.0;1
poland_wroclaw_2017_rejon-nr-11-750.pb;maxwelfare_cost_res;ApprovalMultiProfile;0.0029997825622558594;3;0;3;0;1.0;1
poland_wroclaw_2017_rejon-nr-11-750.pb;seqphragmen_res;ApprovalProfile;0.0030002593994140625;3;0;1014;1000;1.0;1
poland_wroclaw_2017_rejon-nr-11-750.pb;seqphragmen_res;ApprovalMultiProfile;0.0;3;0;3;0;1.0;1
poland_wroclaw_2017_rejon-nr-11-250.pb;mes_cost_res;ApprovalProfile;0.037000417709350586;6;10;1671;2000;1.0;1
poland_wroclaw_2017_rejon-nr-11-250.pb;mes_cost_res;ApprovalMultiProfile;0.0;6;10;6;0;1.0;1
poland_wroclaw_2017_rejon-nr-11-750.pb;mes_cost_res;ApprovalProfile;0.01199960708618164;3;0;1014;1000;1.0;1
poland_wroclaw_2017_rejon-nr-11-750.pb;mes_cost_res;ApprovalMultiProfile;0.0;3;0;3;0;1.0;1
poland_wroclaw_2017_rejon-nr-10-750.pb;mes_cost_res;ApprovalProfile;0.26102137565612793;11;10;5463;5000;1.0;1
poland_wroclaw_2017_rejon-nr-10-750.pb;mes_cost_res;ApprovalMultiProfile;0.0010004043579101562;11;10;11;0;1.0;1
poland_wroclaw_2017_rejon-nr-12-250.pb;seqphragmen_res;ApprovalProfile;0.11450934410095215;13;10;9095;9000;1.0;1
poland_wroclaw_2017_rejon-nr-12-250.pb;seqphragmen_res;ApprovalMultiProfile;0.0;13;10;13;0;1.0;1
poland_wroclaw_2017_rejon-nr-12-250.pb;greed_cost_res;ApprovalProfile;0.3011050224304199;13;10;9095;9000;1.0;1
poland_wroclaw_2017_rejon-nr-12-250.pb;greed_cost_res;ApprovalMultiProfile;0.0;13;10;13;0;1.0;1
poland_wroclaw_2017_rejon-nr-12-250.pb;maxwelfare_cost_res;ApprovalProfile;0.2825949192047119;13;10;9095;9000;1.0;1
poland_wroclaw_2017_rejon-nr-12-250.pb;maxwelfare_cost_res;ApprovalMultiProfile;0.0039997100830078125;13;10;13;0;1.0;1
poland_wroclaw_2017_rejon-nr-12-750.pb;greed_cost_res;ApprovalProfile;0.27610254287719727;14;10;7557;8000;1.0;1
poland_wroclaw_2017_rejon-nr-12-750.pb;greed_cost_res;ApprovalMultiProfile;0.0009992122650146484;14;10;14;0;1.0;1
poland_wroclaw_2017_rejon-nr-12-250.pb;mes_cost_res;ApprovalProfile;0.4516110420227051;13;10;9095;9000;1.0;1
poland_wroclaw_2017_rejon-nr-12-250.pb;mes_cost_res;ApprovalMultiProfile;0.0009992122650146484;13;10;13;0;1.0;1
poland_wroclaw_2017_rejon-nr-1-750.pb;mes_cost_res;ApprovalProfile;1.6127347946166992;31;30;13929;14000;1.0;1
poland_wroclaw_2017_rejon-nr-1-750.pb;mes_cost_res;ApprovalMultiProfile;0.0050008296966552734;31;30;31;0;1.0;1
poland_wroclaw_2017_rejon-nr-12-750.pb;seqphragmen_res;ApprovalProfile;0.0835111141204834;14;10;7557;8000;1.0;1
poland_wroclaw_2017_rejon-nr-12-750.pb;seqphragmen_res;ApprovalMultiProfile;0.0;14;10;14;0;1.0;1
poland_wroclaw_2017_rejon-nr-12-750.pb;maxwelfare_cost_res;ApprovalProfile;0.2510232925415039;14;10;7557;8000;1.0;1
poland_wroclaw_2017_rejon-nr-12-750.pb;maxwelfare_cost_res;ApprovalMultiProfile;0.004000186920166016;14;10;14;0;1.0;1
poland_wroclaw_2017_rejon-nr-13-250.pb;greed_cost_res;ApprovalProfile;0.08500170707702637;9;10;3246;3000;1.0;1
poland_wroclaw_2017_rejon-nr-13-250.pb;greed_cost_res;ApprovalMultiProfile;0.0;9;10;9;0;1.0;1
poland_wroclaw_2017_rejon-nr-13-250.pb;seqphragmen_res;ApprovalProfile;0.03800320625305176;9;10;3246;3000;1.0;1
poland_wroclaw_2017_rejon-nr-13-250.pb;seqphragmen_res;ApprovalMultiProfile;0.0;9;10;9;0;1.0;1
poland_wroclaw_2017_rejon-nr-13-250.pb;maxwelfare_cost_res;ApprovalProfile;0.07551050186157227;9;10;3246;3000;1.0;1
poland_wroclaw_2017_rejon-nr-13-250.pb;maxwelfare_cost_res;ApprovalMultiProfile;0.004000425338745117;9;10;9;0;1.0;1
poland_wroclaw_2017_rejon-nr-13-750.pb;seqphragmen_res;ApprovalProfile;0.01900029182434082;9;10;2904;3000;1.0;1
poland_wroclaw_2017_rejon-nr-13-750.pb;seqphragmen_res;ApprovalMultiProfile;0.0;9;10;9;0;1.0;1
poland_wroclaw_2017_rejon-nr-13-750.pb;greed_cost_res;ApprovalProfile;0.0705115795135498;9;10;2904;3000;1.0;1
poland_wroclaw_2017_rejon-nr-13-750.pb;greed_cost_res;ApprovalMultiProfile;0.0009999275207519531;9;10;9;0;1.0;1
poland_wroclaw_2017_rejon-nr-13-250.pb;mes_cost_res;ApprovalProfile;0.11851119995117188;9;10;3246;3000;1.0;1
poland_wroclaw_2017_rejon-nr-13-250.pb;mes_cost_res;ApprovalMultiProfile;0.0010001659393310547;9;10;9;0;1.0;1
poland_wroclaw_2017_rejon-nr-13-750.pb;maxwelfare_cost_res;ApprovalProfile;0.07550930976867676;9;10;2904;3000;1.0;1
poland_wroclaw_2017_rejon-nr-13-750.pb;maxwelfare_cost_res;ApprovalMultiProfile;0.004999399185180664;9;10;9;0;1.0;1
poland_wroclaw_2017_rejon-nr-13-750.pb;mes_cost_res;ApprovalProfile;0.09750914573669434;9;10;2904;3000;1.0;1
poland_wroclaw_2017_rejon-nr-13-750.pb;mes_cost_res;ApprovalMultiProfile;0.0009996891021728516;9;10;9;0;1.0;1
poland_wroclaw_2017_rejon-nr-14-250.pb;greed_cost_res;ApprovalProfile;0.07750749588012695;8;10;4551;5000;1.0;1
poland_wroclaw_2017_rejon-nr-14-250.pb;greed_cost_res;ApprovalMultiProfile;0.0;8;10;8;0;1.0;1
poland_wroclaw_2017_rejon-nr-14-250.pb;seqphragmen_res;ApprovalProfile;0.04600071907043457;8;10;4551;5000;1.0;1
poland_wroclaw_2017_rejon-nr-14-250.pb;seqphragmen_res;ApprovalMultiProfile;0.0;8;10;8;0;1.0;1
poland_wroclaw_2017_rejon-nr-12-750.pb;mes_cost_res;ApprovalProfile;0.42504024505615234;14;10;7557;8000;1.0;1
poland_wroclaw_2017_rejon-nr-12-750.pb;mes_cost_res;ApprovalMultiProfile;0.0010006427764892578;14;10;14;0;1.0;1
poland_wroclaw_2017_rejon-nr-14-250.pb;maxwelfare_cost_res;ApprovalProfile;0.09251046180725098;8;10;4551;5000;1.0;1
poland_wroclaw_2017_rejon-nr-14-250.pb;maxwelfare_cost_res;ApprovalMultiProfile;0.002999544143676758;8;10;8;0;1.0;1
poland_wroclaw_2017_rejon-nr-14-250.pb;mes_cost_res;ApprovalProfile;0.13402080535888672;8;10;4551;5000;1.0;1
poland_wroclaw_2017_rejon-nr-14-250.pb;mes_cost_res;ApprovalMultiProfile;0.0;8;10;8;0;1.0;1
poland_wroclaw_2017_rejon-nr-14-750.pb;seqphragmen_res;ApprovalProfile;0.04400229454040527;9;10;6739;7000;1.0;1
poland_wroclaw_2017_rejon-nr-14-750.pb;seqphragmen_res;ApprovalMultiProfile;0.0;9;10;9;0;1.0;1
poland_wroclaw_2017_rejon-nr-14-750.pb;greed_cost_res;ApprovalProfile;0.13001799583435059;9;10;6739;7000;1.0;1
poland_wroclaw_2017_rejon-nr-14-750.pb;greed_cost_res;ApprovalMultiProfile;0.0;9;10;9;0;1.0;1
poland_wroclaw_2017_rejon-nr-14-750.pb;maxwelfare_cost_res;ApprovalProfile;0.13351035118103027;9;10;6739;7000;1.0;1
poland_wroclaw_2017_rejon-nr-14-750.pb;maxwelfare_cost_res;ApprovalMultiProfile;0.003000020980834961;9;10;9;0;1.0;1
poland_wroclaw_2017_rejon-nr-2-250.pb;greed_cost_res;ApprovalProfile;0.15202045440673828;10;10;5468;5000;1.0;1
poland_wroclaw_2017_rejon-nr-2-250.pb;greed_cost_res;ApprovalMultiProfile;0.0;10;10;10;0;1.0;1
poland_wroclaw_2017_rejon-nr-2-250.pb;seqphragmen_res;ApprovalProfile;0.06299972534179688;10;10;5468;5000;1.0;1
poland_wroclaw_2017_rejon-nr-2-250.pb;seqphragmen_res;ApprovalMultiProfile;0.0;10;10;10;0;1.0;1
poland_wroclaw_2017_rejon-nr-2-750.pb;greed_cost_res;ApprovalProfile;0.06700301170349121;9;10;3140;3000;1.0;1
poland_wroclaw_2017_rejon-nr-2-750.pb;greed_cost_res;ApprovalMultiProfile;0.0005056858062744141;9;10;9;0;1.0;1
poland_wroclaw_2017_rejon-nr-2-250.pb;maxwelfare_cost_res;ApprovalProfile;0.15651297569274902;10;10;5468;5000;1.0;1
poland_wroclaw_2017_rejon-nr-2-250.pb;maxwelfare_cost_res;ApprovalMultiProfile;0.0045070648193359375;10;10;10;0;1.0;1
poland_wroclaw_2017_rejon-nr-14-750.pb;mes_cost_res;ApprovalProfile;0.23501992225646973;9;10;6739;7000;1.0;1
poland_wroclaw_2017_rejon-nr-14-750.pb;mes_cost_res;ApprovalMultiProfile;0.0;9;10;9;0;1.0;1
poland_wroclaw_2017_rejon-nr-2-750.pb;maxwelfare_cost_res;ApprovalProfile;0.07550811767578125;9;10;3140;3000;1.0;1
poland_wroclaw_2017_rejon-nr-2-750.pb;maxwelfare_cost_res;ApprovalMultiProfile;0.004999876022338867;9;10;9;0;1.0;1
poland_wroclaw_2017_rejon-nr-2-750.pb;seqphragmen_res;ApprovalProfile;0.02751445770263672;9;10;3140;3000;1.0;1
poland_wroclaw_2017_rejon-nr-2-750.pb;seqphragmen_res;ApprovalMultiProfile;0.0009996891021728516;9;10;9;0;1.0;1
poland_wroclaw_2017_rejon-nr-2-750.pb;mes_cost_res;ApprovalProfile;0.10151338577270508;9;10;3140;3000;1.0;1
poland_wroclaw_2017_rejon-nr-2-750.pb;mes_cost_res;ApprovalMultiProfile;0.0;9;10;9;0;1.0;1
poland_wroclaw_2017_rejon-nr-2-250.pb;mes_cost_res;ApprovalProfile;0.24602389335632324;10;10;5468;5000;1.0;1
poland_wroclaw_2017_rejon-nr-2-250.pb;mes_cost_res;ApprovalMultiProfile;0.0010023117065429688;10;10;10;0;1.0;1
poland_wroclaw_2017_rejon-nr-3-250.pb;seqphragmen_res;ApprovalProfile;0.06988954544067383;14;10;5464;5000;1.0;1
poland_wroclaw_2017_rejon-nr-3-250.pb;seqphragmen_res;ApprovalMultiProfile;0.0009999275207519531;14;10;14;0;1.0;1
poland_wroclaw_2017_rejon-nr-3-250.pb;greed_cost_res;ApprovalProfile;0.19040632247924805;14;10;5464;5000;1.0;1
poland_wroclaw_2017_rejon-nr-3-250.pb;greed_cost_res;ApprovalMultiProfile;0.0010004043579101562;14;10;14;0;1.0;1
poland_wroclaw_2017_rejon-nr-3-250.pb;maxwelfare_cost_res;ApprovalProfile;0.2329115867614746;14;10;5464;5000;1.0;1
poland_wroclaw_2017_rejon-nr-3-250.pb;maxwelfare_cost_res;ApprovalMultiProfile;0.003999948501586914;14;10;14;0;1.0;1
poland_wroclaw_2017_rejon-nr-3-750.pb;seqphragmen_res;ApprovalProfile;0.06100034713745117;14;10;7104;7000;1.0;1
poland_wroclaw_2017_rejon-nr-3-750.pb;seqphragmen_res;ApprovalMultiProfile;0.0010001659393310547;14;10;14;0;1.0;1
poland_wroclaw_2017_rejon-nr-3-250.pb;mes_cost_res;ApprovalProfile;0.2684025764465332;14;10;5464;5000;1.0;1
poland_wroclaw_2017_rejon-nr-3-250.pb;mes_cost_res;ApprovalMultiProfile;0.0010004043579101562;14;10;14;0;1.0;1
poland_wroclaw_2017_rejon-nr-3-750.pb;maxwelfare_cost_res;ApprovalProfile;0.20602011680603027;14;10;7104;7000;1.0;1
poland_wroclaw_2017_rejon-nr-3-750.pb;maxwelfare_cost_res;ApprovalMultiProfile;0.0020003318786621094;14;10;14;0;1.0;1
poland_wroclaw_2017_rejon-nr-3-750.pb;greed_cost_res;ApprovalProfile;0.203019380569458;14;10;7104;7000;1.0;1
poland_wroclaw_2017_rejon-nr-3-750.pb;greed_cost_res;ApprovalMultiProfile;0.0010001659393310547;14;10;14;0;1.0;1
poland_wroclaw_2017_rejon-nr-4-250.pb;greed_cost_res;ApprovalProfile;0.04800081253051758;4;0;4382;4000;1.0;1
poland_wroclaw_2017_rejon-nr-4-250.pb;greed_cost_res;ApprovalMultiProfile;0.0;4;0;4;0;1.0;1
poland_wroclaw_2017_rejon-nr-4-250.pb;seqphragmen_res;ApprovalProfile;0.03300070762634277;4;0;4382;4000;1.0;1
poland_wroclaw_2017_rejon-nr-4-250.pb;seqphragmen_res;ApprovalMultiProfile;0.0;4;0;4;0;1.0;1
poland_wroclaw_2017_rejon-nr-4-250.pb;maxwelfare_cost_res;ApprovalProfile;0.04800057411193848;4;0;4382;4000;1.0;1
poland_wroclaw_2017_rejon-nr-4-250.pb;maxwelfare_cost_res;ApprovalMultiProfile;0.0029997825622558594;4;0;4;0;1.0;1
poland_wroclaw_2017_rejon-nr-4-250.pb;mes_cost_res;ApprovalProfile;0.07351040840148926;4;0;4382;4000;1.0;1
poland_wroclaw_2017_rejon-nr-4-250.pb;mes_cost_res;ApprovalMultiProfile;0.0;4;0;4;0;1.0;1
poland_wroclaw_2017_rejon-nr-4-750.pb;seqphragmen_res;ApprovalProfile;0.031000852584838867;8;10;5636;6000;1.0;1
poland_wroclaw_2017_rejon-nr-4-750.pb;seqphragmen_res;ApprovalMultiProfile;0.00099945068359375;8;10;8;0;1.0;1
poland_wroclaw_2017_rejon-nr-4-750.pb;greed_cost_res;ApprovalProfile;0.08951044082641602;8;10;5636;6000;1.0;1
poland_wroclaw_2017_rejon-nr-4-750.pb;greed_cost_res;ApprovalMultiProfile;0.0;8;10;8;0;1.0;1
poland_wroclaw_2017_rejon-nr-4-750.pb;maxwelfare_cost_res;ApprovalProfile;0.11251020431518555;8;10;5636;6000;1.0;1
poland_wroclaw_2017_rejon-nr-4-750.pb;maxwelfare_cost_res;ApprovalMultiProfile;0.002999544143676758;8;10;8;0;1.0;1
poland_wroclaw_2017_rejon-nr-5-250.pb;greed_cost_res;ApprovalProfile;0.06100058555603027;7;10;3957;4000;1.0;1
poland_wroclaw_2017_rejon-nr-5-250.pb;greed_cost_res;ApprovalMultiProfile;0.0;7;10;7;0;1.0;1
poland_wroclaw_2017_rejon-nr-5-250.pb;seqphragmen_res;ApprovalProfile;0.029007434844970703;7;10;3957;4000;1.0;1
poland_wroclaw_2017_rejon-nr-5-250.pb;seqphragmen_res;ApprovalMultiProfile;0.0;7;10;7;0;1.0;1
poland_wroclaw_2017_rejon-nr-3-750.pb;mes_cost_res;ApprovalProfile;0.39104342460632324;14;10;7104;7000;1.0;1
poland_wroclaw_2017_rejon-nr-3-750.pb;mes_cost_res;ApprovalMultiProfile;0.0010001659393310547;14;10;14;0;1.0;1
poland_wroclaw_2017_rejon-nr-5-250.pb;maxwelfare_cost_res;ApprovalProfile;0.06090092658996582;7;10;3957;4000;1.0;1
poland_wroclaw_2017_rejon-nr-5-250.pb;maxwelfare_cost_res;ApprovalMultiProfile;0.0030002593994140625;7;10;7;0;1.0;1
poland_wroclaw_2017_rejon-nr-4-750.pb;mes_cost_res;ApprovalProfile;0.18241238594055176;8;10;5636;6000;1.0;1
poland_wroclaw_2017_rejon-nr-4-750.pb;mes_cost_res;ApprovalMultiProfile;0.0009999275207519531;8;10;8;0;1.0;1
poland_wroclaw_2017_rejon-nr-5-250.pb;mes_cost_res;ApprovalProfile;0.11240744590759277;7;10;3957;4000;1.0;1
poland_wroclaw_2017_rejon-nr-5-250.pb;mes_cost_res;ApprovalMultiProfile;0.0;7;10;7;0;1.0;1
poland_wroclaw_2017_rejon-nr-5-750.pb;seqphragmen_res;ApprovalProfile;0.02299952507019043;7;10;5044;5000;1.0;1
poland_wroclaw_2017_rejon-nr-5-750.pb;seqphragmen_res;ApprovalMultiProfile;0.0;7;10;7;0;1.0;1
poland_wroclaw_2016_.pb;greed_cost_res;ApprovalProfile;8.764057874679565;52;50;67103;67000;1.7762842197815298;2
poland_wroclaw_2016_.pb;greed_cost_res;ApprovalMultiProfile;0.1664106845855713;52;50;1313;1000;1.9603960396039604;2
poland_wroclaw_2017_rejon-nr-5-750.pb;greed_cost_res;ApprovalProfile;0.07150697708129883;7;10;5044;5000;1.0;1
poland_wroclaw_2017_rejon-nr-5-750.pb;greed_cost_res;ApprovalMultiProfile;0.0;7;10;7;0;1.0;1
poland_wroclaw_2017_rejon-nr-5-750.pb;maxwelfare_cost_res;ApprovalProfile;0.07450747489929199;7;10;5044;5000;1.0;1
poland_wroclaw_2017_rejon-nr-5-750.pb;maxwelfare_cost_res;ApprovalMultiProfile;0.0029990673065185547;7;10;7;0;1.0;1
poland_wroclaw_2017_rejon-nr-5-750.pb;mes_cost_res;ApprovalProfile;0.17602133750915527;7;10;5044;5000;1.0;1
poland_wroclaw_2017_rejon-nr-5-750.pb;mes_cost_res;ApprovalMultiProfile;0.0;7;10;7;0;1.0;1
poland_wroclaw_2017_rejon-nr-6-250.pb;seqphragmen_res;ApprovalProfile;0.11751246452331543;17;20;8653;9000;1.0;1
poland_wroclaw_2017_rejon-nr-6-250.pb;seqphragmen_res;ApprovalMultiProfile;0.0009999275207519531;17;20;17;0;1.0;1
poland_wroclaw_2017_rejon-nr-6-750.pb;seqphragmen_res;ApprovalProfile;0.05251026153564453;12;10;7652;8000;1.0;1
poland_wroclaw_2017_rejon-nr-6-750.pb;seqphragmen_res;ApprovalMultiProfile;0.0;12;10;12;0;1.0;1
poland_wroclaw_2017_rejon-nr-6-750.pb;maxwelfare_cost_res;ApprovalProfile;0.19002246856689453;12;10;7652;8000;1.0;1
poland_wroclaw_2017_rejon-nr-6-750.pb;maxwelfare_cost_res;ApprovalMultiProfile;0.003000020980834961;12;10;12;0;1.0;1
poland_wroclaw_2017_rejon-nr-6-750.pb;greed_cost_res;ApprovalProfile;0.1970231533050537;12;10;7652;8000;1.0;1
poland_wroclaw_2017_rejon-nr-6-750.pb;greed_cost_res;ApprovalMultiProfile;0.0;12;10;12;0;1.0;1
poland_wroclaw_2017_rejon-nr-6-250.pb;greed_cost_res;ApprovalProfile;0.35204124450683594;17;20;8653;9000;1.0;1
poland_wroclaw_2017_rejon-nr-6-250.pb;greed_cost_res;ApprovalMultiProfile;0.00099945068359375;17;20;17;0;1.0;1
poland_wroclaw_2017_rejon-nr-7-250.pb;greed_cost_res;ApprovalProfile;0.06450724601745605;10;10;3557;4000;1.0;1
poland_wroclaw_2017_rejon-nr-7-250.pb;greed_cost_res;ApprovalMultiProfile;0.0;10;10;10;0;1.0;1
poland_wroclaw_2017_rejon-nr-7-250.pb;seqphragmen_res;ApprovalProfile;0.042999982833862305;10;10;3557;4000;1.0;1
poland_wroclaw_2017_rejon-nr-7-250.pb;seqphragmen_res;ApprovalMultiProfile;0.0;10;10;10;0;1.0;1
poland_wroclaw_2017_rejon-nr-6-250.pb;maxwelfare_cost_res;ApprovalProfile;0.35553669929504395;17;20;8653;9000;1.0;1
poland_wroclaw_2017_rejon-nr-6-250.pb;maxwelfare_cost_res;ApprovalMultiProfile;0.003999948501586914;17;20;17;0;1.0;1
poland_wroclaw_2017_rejon-nr-7-250.pb;maxwelfare_cost_res;ApprovalProfile;0.07400321960449219;10;10;3557;4000;1.0;1
poland_wroclaw_2017_rejon-nr-7-250.pb;maxwelfare_cost_res;ApprovalMultiProfile;0.0030007362365722656;10;10;10;0;1.0;1
poland_wroclaw_2016_.pb;seqphragmen_res;ApprovalProfile;8.366193771362305;52;50;67103;67000;1.7762842197815298;2
poland_wroclaw_2016_.pb;seqphragmen_res;ApprovalMultiProfile;0.2771337032318115;52;50;1331;1000;1.960931630353118;2
poland_wroclaw_2017_rejon-nr-8-250.pb;greed_cost_res;ApprovalProfile;0.01650691032409668;3;0;2328;2000;1.0;1
poland_wroclaw_2017_rejon-nr-8-250.pb;greed_cost_res;ApprovalMultiProfile;0.0;3;0;3;0;1.0;1
poland_wroclaw_2017_rejon-nr-7-250.pb;mes_cost_res;ApprovalProfile;0.12750911712646484;10;10;3557;4000;1.0;1
poland_wroclaw_2017_rejon-nr-7-250.pb;mes_cost_res;ApprovalMultiProfile;0.0;10;10;10;0;1.0;1
poland_wroclaw_2017_rejon-nr-7-750.pb;seqphragmen_res;ApprovalProfile;0.034999847412109375;14;10;4260;4000;1.0;1
poland_wroclaw_2017_rejon-nr-7-750.pb;seqphragmen_res;ApprovalMultiProfile;0.0010001659393310547;14;10;14;0;1.0;1
poland_wroclaw_2016_.pb;maxwelfare_cost_res;ApprovalProfile;8.813951015472412;52;50;67103;67000;1.7762842197815298;2
poland_wroclaw_2016_.pb;maxwelfare_cost_res;ApprovalMultiProfile;0.2136225700378418;52;50;1329;1000;1.9608728367193378;2
poland_wroclaw_2017_rejon-nr-6-250.pb;mes_cost_res;ApprovalProfile;0.5331556797027588;17;20;8653;9000;1.0;1
poland_wroclaw_2017_rejon-nr-6-250.pb;mes_cost_res;ApprovalMultiProfile;0.0009996891021728516;17;20;17;0;1.0;1
poland_wroclaw_2017_rejon-nr-8-250.pb;maxwelfare_cost_res;ApprovalProfile;0.01900029182434082;3;0;2328;2000;1.0;1
poland_wroclaw_2017_rejon-nr-8-250.pb;maxwelfare_cost_res;ApprovalMultiProfile;0.0019998550415039062;3;0;3;0;1.0;1
poland_wroclaw_2017_rejon-nr-7-750.pb;greed_cost_res;ApprovalProfile;0.13750886917114258;14;10;4260;4000;1.0;1
poland_wroclaw_2017_rejon-nr-7-750.pb;greed_cost_res;ApprovalMultiProfile;0.0009999275207519531;14;10;14;0;1.0;1
poland_wroclaw_2017_rejon-nr-8-250.pb;seqphragmen_res;ApprovalProfile;0.006999969482421875;3;0;2328;2000;1.0;1
poland_wroclaw_2017_rejon-nr-8-250.pb;seqphragmen_res;ApprovalMultiProfile;0.0;3;0;3;0;1.0;1
poland_wroclaw_2017_rejon-nr-7-750.pb;maxwelfare_cost_res;ApprovalProfile;0.1260209083557129;14;10;4260;4000;1.0;1
poland_wroclaw_2017_rejon-nr-7-750.pb;maxwelfare_cost_res;ApprovalMultiProfile;0.0039997100830078125;14;10;14;0;1.0;1
poland_wroclaw_2017_rejon-nr-8-250.pb;mes_cost_res;ApprovalProfile;0.03451132774353027;3;0;2328;2000;1.0;1
poland_wroclaw_2017_rejon-nr-8-250.pb;mes_cost_res;ApprovalMultiProfile;0.0;3;0;3;0;1.0;1
poland_wroclaw_2017_rejon-nr-8-750.pb;seqphragmen_res;ApprovalProfile;0.01600027084350586;6;10;3799;4000;1.0;1
poland_wroclaw_2017_rejon-nr-8-750.pb;seqphragmen_res;ApprovalMultiProfile;0.0009999275207519531;6;10;6;0;1.0;1
poland_wroclaw_2017_rejon-nr-6-750.pb;mes_cost_res;ApprovalProfile;0.32013440132141113;12;10;7652;8000;1.0;1
poland_wroclaw_2017_rejon-nr-6-750.pb;mes_cost_res;ApprovalMultiProfile;0.0010001659393310547;12;10;12;0;1.0;1
poland_wroclaw_2017_rejon-nr-8-750.pb;maxwelfare_cost_res;ApprovalProfile;0.05100297927856445;6;10;3799;4000;1.0;1
poland_wroclaw_2017_rejon-nr-8-750.pb;maxwelfare_cost_res;ApprovalMultiProfile;0.0030024051666259766;6;10;6;0;1.0;1
poland_wroclaw_2017_rejon-nr-8-750.pb;greed_cost_res;ApprovalProfile;0.055509090423583984;6;10;3799;4000;1.0;1
poland_wroclaw_2017_rejon-nr-8-750.pb;greed_cost_res;ApprovalMultiProfile;0.0;6;10;6;0;1.0;1
poland_wroclaw_2017_rejon-nr-7-750.pb;mes_cost_res;ApprovalProfile;0.20102334022521973;14;10;4260;4000;1.0;1
poland_wroclaw_2017_rejon-nr-7-750.pb;mes_cost_res;ApprovalMultiProfile;0.0010001659393310547;14;10;14;0;1.0;1
poland_wroclaw_2017_rejon-nr-8-750.pb;mes_cost_res;ApprovalProfile;0.08550763130187988;6;10;3799;4000;1.0;1
poland_wroclaw_2017_rejon-nr-8-750.pb;mes_cost_res;ApprovalMultiProfile;0.0;6;10;6;0;1.0;1
poland_wroclaw_2017_rejon-nr-9-250.pb;seqphragmen_res;ApprovalProfile;0.08301806449890137;16;20;5256;5000;1.0;1
poland_wroclaw_2017_rejon-nr-9-250.pb;seqphragmen_res;ApprovalMultiProfile;0.0;16;20;16;0;1.0;1
poland_wroclaw_2017_rejon-nr-9-250.pb;maxwelfare_cost_res;ApprovalProfile;0.18001985549926758;16;20;5256;5000;1.0;1
poland_wroclaw_2017_rejon-nr-9-250.pb;maxwelfare_cost_res;ApprovalMultiProfile;0.004507780075073242;16;20;16;0;1.0;1
poland_wroclaw_2017_rejon-nr-9-750.pb;seqphragmen_res;ApprovalProfile;0.05851006507873535;19;20;6077;6000;1.0;1
poland_wroclaw_2017_rejon-nr-9-750.pb;seqphragmen_res;ApprovalMultiProfile;0.0009999275207519531;19;20;19;0;1.0;1
poland_wroclaw_2017_rejon-nr-9-250.pb;greed_cost_res;ApprovalProfile;0.20052719116210938;16;20;5256;5000;1.0;1
poland_wroclaw_2017_rejon-nr-9-250.pb;greed_cost_res;ApprovalMultiProfile;0.0009999275207519531;16;20;16;0;1.0;1
poland_wroclaw_2017_rejon-nr-9-250.pb;mes_cost_res;ApprovalProfile;0.288036584854126;16;20;5256;5000;1.0;1
